image_path,soil_type,moisture_pct,ph_value,gsm,texture_energy,texture_contrast,texture_homogeneity,texture_entropy,edge_density,color_mean_h,color_std_h,color_mean_s,color_std_s,color_mean_v,color_std_v,red_mean,green_mean,blue_mean,contrast_rms,count,density,size_mean,size_std,mobilenet_feat_mean,mobilenet_feat_std,mobilenet_feat_max
C:\Users\jethv\.cache\kagglehub\datasets\thedecoders\testasasdw\versions\3\Soil_Dataset\alluvial\11.jpg,loam,,,,0.004116249270737171,17.23676109313965,0.46754902601242065,8.873198509216309,0.7786391973495483,0.09421476721763611,0.02063300460577011,0.5932213664054871,0.10219646990299225,0.6466667652130127,0.16383303701877594,0.6466655731201172,0.4837973415851593,0.2720431983470917,0.14938141405582428,1282.0,255.50064086914062,1.0,15.778864860534668,0.22425420582294464,0.45525258779525757,2.6583759784698486
C:\Users\jethv\.cache\kagglehub\datasets\thedecoders\testasasdw\versions\3\Soil_Dataset\alluvial\12.jpg,loam,,,,0.000903797335922718,144.17526245117188,0.19764414429664612,10.599393844604492,0.9808872938156128,0.0773104876279831,0.016015810891985893,0.42258045077323914,0.13286630809307098,0.6957379579544067,0.18663504719734192,0.6957375407218933,0.5448175072669983,0.41490012407302856,0.17146630585193634,346.0,68.95726776123047,1.0,8.275370597839355,0.014309743419289589,0.07581530511379242,0.8955469727516174
C:\Users\jethv\.cache\kagglehub\datasets\thedecoders\testasasdw\versions\3\Soil_Dataset\alluvial\13.jpg,loam,,,,0.0029131369665265083,43.587684631347656,0.29783862829208374,8.93769645690918,0.9096181392669678,0.10428788512945175,0.007955226115882397,0.43483200669288635,0.07088935375213623,0.6195828318595886,0.09212685376405716,0.6195828318595886,0.5215599536895752,0.3558543026447296,0.09212467819452286,0.0,0.0,0.0,0.0,0.01380131859332323,0.07664337754249573,0.9028545022010803
C:\Users\jethv\.cache\kagglehub\datasets\thedecoders\testasasdw\versions\3\Soil_Dataset\alluvial\14.jpg,loam,,,,0.002637890400364995,43.37557601928711,0.302029550075531,9.216468811035156,0.9270567893981934,0.09032205492258072,0.0024194924626499414,0.5861064195632935,0.07341861724853516,0.7519645094871521,0.12927618622779846,0.7519645094871521,0.5535616874694824,0.31853824853897095,0.11554516851902008,246.0,49.02742385864258,1.0,6.9847731590271,0.10156756639480591,0.29013368487358093,2.928574562072754
C:\Users\jethv\.cache\kagglehub\datasets\thedecoders\testasasdw\versions\3\Soil_Dataset\alluvial\15.jpg,loam,,,,0.0027149314992129803,43.10665512084961,0.32086724042892456,9.354049682617188,0.930086076259613,0.10005362331867218,0.019573798403143883,0.5578721165657043,0.13789789378643036,0.7336544394493103,0.11719276010990143,0.7336544394493103,0.5759501457214355,0.3369276225566864,0.12514838576316833,593.0,118.18399047851562,1.0,10.806814193725586,0.052177220582962036,0.1950695663690567,2.188197374343872
C:\Users\jethv\.cache\kagglehub\datasets\thedecoders\testasasdw\versions\3\Soil_Dataset\alluvial\16.jpg,loam,,,,0.2947060167789459,19.749032974243164,0.7056607007980347,5.207209587097168,0.39325574040412903,0.42157182097435,0.287868857383728,0.28398168087005615,0.3595219850540161,0.87060546875,0.19759537279605865,0.8701058030128479,0.7676361799240112,0.6798309087753296,0.273746520280838,807.0,160.8338623046875,1.0,12.579631805419922,0.0018385255243629217,0.021407954394817352,0.4091218113899231
C:\Users\jethv\.cache\kagglehub\datasets\thedecoders\testasasdw\versions\3\Soil_Dataset\alluvial\17.jpg,loam,,,,0.0032870620489120483,20.754854202270508,0.35501888394355774,8.747541427612305,0.9408482313156128,0.06777919828891754,0.007394232787191868,0.47701022028923035,0.080649733543396,0.5183981657028198,0.1074582189321518,0.5183981657028198,0.3757088780403137,0.2765348255634308,0.09740227460861206,284.0,56.600765228271484,1.0,7.502026081085205,0.028023814782500267,0.14875084161758423,2.412910223007202
C:\Users\jethv\.cache\kagglehub\datasets\thedecoders\testasasdw\versions\3\Soil_Dataset\alluvial\18.jpg,loam,,,,0.000814280123449862,209.7774200439453,0.197181835770607,10.957362174987793,0.9595822691917419,0.1329125165939331,0.13993574678897858,0.4150666296482086,0.17096267640590668,0.5038776993751526,0.25053584575653076,0.5033707022666931,0.4302506446838379,0.2962701618671417,0.22486233711242676,1457.0,290.37786865234375,1.0,16.791244506835938,0.4826176166534424,0.7852556705474854,5.394538879394531
C:\Users\jethv\.cache\kagglehub\datasets\thedecoders\testasasdw\versions\3\Soil_Dataset\alluvial\180.jpg,loam,,,,0.004174801521003246,41.87236404418945,0.32975855469703674,8.917238235473633,0.8844866156578064,0.09110235422849655,0.03084551729261875,0.4689127802848816,0.07954128086566925,0.7550264596939087,0.14195239543914795,0.7550126910209656,0.5945492386817932,0.40737414360046387,0.12486974149942398,700.0,139.50892639160156,1.0,11.728711128234863,0.0794278085231781,0.2641025185585022,3.2108616828918457
C:\Users\jethv\.cache\kagglehub\datasets\thedecoders\testasasdw\versions\3\Soil_Dataset\alluvial\19.jpg,loam,,,,0.0011877355864271522,126.56340026855469,0.2092924267053604,10.280295372009277,0.9681521058082581,0.07488322257995605,0.025466272607445717,0.5165491104125977,0.1149543821811676,0.7508029341697693,0.13987064361572266,0.7507858276367188,0.5435733199119568,0.3775515556335449,0.14313942193984985,97.0,19.331951141357422,1.0,4.392560005187988,0.02445312775671482,0.12132065743207932,1.8530644178390503
C:\Users\jethv\.cache\kagglehub\datasets\thedecoders\testasasdw\versions\3\Soil_Dataset\alluvial\2.jpg,loam,,,,0.001700610271655023,81.30447387695312,0.24272127449512482,9.66353988647461,0.939054548740387,0.09895800799131393,0.008497226051986217,0.44175583124160767,0.10044091194868088,0.5822444558143616,0.11636917293071747,0.5822444558143616,0.4830944240093231,0.3355192542076111,0.11618397384881973,18.0,3.587372303009033,1.0,1.8936961889266968,0.028163906186819077,0.11337351053953171,1.2529877424240112
C:\Users\jethv\.cache\kagglehub\datasets\thedecoders\testasasdw\versions\3\Soil_Dataset\alluvial\20.jpg,loam,,,,0.007298880722373724,16.2578182220459,0.5210937857627869,8.336807250976562,0.6093351244926453,0.21418645977973938,0.21631568670272827,0.47856563329696655,0.23440344631671906,0.6300731301307678,0.14640271663665771,0.6026687622070312,0.4807382822036743,0.3743084967136383,0.1651715636253357,992.0,197.70408630371094,1.0,13.921043395996094,0.06494152545928955,0.22664767503738403,2.659517765045166
C:\Users\jethv\.cache\kagglehub\datasets\thedecoders\testasasdw\versions\3\Soil_Dataset\alluvial\200.jpg,loam,,,,0.0009269524016417563,104.86061096191406,0.2225777804851532,10.36562728881836,0.9748086929321289,0.08376948535442352,0.00819153431802988,0.5062932968139648,0.10108328610658646,0.6400769948959351,0.1810382455587387,0.6400769948959351,0.48811495304107666,0.3308572471141815,0.1690177172422409,3013.0,600.4862670898438,1.0,23.757692337036133,0.11257364600896835,0.2796700596809387,2.229979991912842
C:\Users\jethv\.cache\kagglehub\datasets\thedecoders\testasasdw\versions\3\Soil_Dataset\alluvial\21.jpg,loam,,,,0.001379305380396545,96.57588958740234,0.23287463188171387,10.08166217803955,0.9607581496238708,0.07774969190359116,0.0316009558737278,0.5538014769554138,0.1323709338903427,0.680625855922699,0.13177640736103058,0.6806238293647766,0.4856325387954712,0.31806957721710205,0.138368159532547,322.0,64.17410278320312,1.0,7.985128402709961,0.07848966866731644,0.1882769912481308,1.5678937435150146
C:\Users\jethv\.cache\kagglehub\datasets\thedecoders\testasasdw\versions\3\Soil_Dataset\alluvial\22.jpg,loam,,,,0.0029617222025990486,38.36393737792969,0.3019790053367615,8.974908828735352,0.9383569955825806,0.06771146506071091,0.007903670892119408,0.5201290845870972,0.07233046740293503,0.8552055954933167,0.09675940871238708,0.8552055954933167,0.5941577553749084,0.4163288176059723,0.10008849203586578,96.0,19.132652282714844,1.0,4.369902610778809,0.04446537047624588,0.17379914224147797,1.7452385425567627
C:\Users\jethv\.cache\kagglehub\datasets\thedecoders\testasasdw\versions\3\Soil_Dataset\alluvial\23.jpg,loam,,,,0.00303950859233737,75.44698333740234,0.3025226891040802,9.589455604553223,0.8682039380073547,0.14830425381660461,0.1994171440601349,0.4013166129589081,0.17444810271263123,0.6900204420089722,0.13923801481723785,0.6865301132202148,0.5470924973487854,0.4319577217102051,0.14653919637203217,596.0,118.7818832397461,1.0,10.833788871765137,0.28147420287132263,0.6039552688598633,5.419506549835205
C:\Users\jethv\.cache\kagglehub\datasets\thedecoders\testasasdw\versions\3\Soil_Dataset\alluvial\24.jpg,loam,,,,0.0006884387694299221,191.12379455566406,0.18575532734394073,10.855027198791504,0.9842155575752258,0.09181476384401321,0.1643800139427185,0.5644935965538025,0.15219442546367645,0.5470112562179565,0.23198087513446808,0.5468763113021851,0.36278122663497925,0.2527504861354828,0.19255101680755615,1326.0,264.269775390625,1.0,16.040132522583008,0.04230903461575508,0.14728204905986786,1.544716238975525
C:\Users\jethv\.cache\kagglehub\datasets\thedecoders\testasasdw\versions\3\Soil_Dataset\alluvial\25.jpg,loam,,,,0.2947060167789459,19.749032974243164,0.7056607007980347,5.207209587097168,0.39325574040412903,0.42157182097435,0.287868857383728,0.28398168087005615,0.3595219850540161,0.87060546875,0.19759537279605865,0.8701058030128479,0.7676361799240112,0.6798309087753296,0.273746520280838,807.0,160.8338623046875,1.0,12.579631805419922,0.0018385255243629217,0.021407954394817352,0.4091218113899231
C:\Users\jethv\.cache\kagglehub\datasets\thedecoders\testasasdw\versions\3\Soil_Dataset\alluvial\26.jpg,loam,,,,0.0006243954412639141,218.60134887695312,0.1699923574924469,10.974165916442871,0.9827008843421936,0.0692284107208252,0.06855297088623047,0.4599064886569977,0.1331557035446167,0.6213984489440918,0.1960987001657486,0.6213980913162231,0.4614895284175873,0.3555613160133362,0.18327076733112335,9.0,1.7936861515045166,1.0,1.3391656875610352,0.0361180379986763,0.13707217574119568,1.34072744846344
C:\Users\jethv\.cache\kagglehub\datasets\thedecoders\testasasdw\versions\3\Soil_Dataset\alluvial\27.jpg,loam,,,,0.009118127636611462,12.309030532836914,0.4084264934062958,7.469649791717529,0.8468590378761292,0.05674716830253601,0.00903703086078167,0.476184606552124,0.049574725329875946,0.6705625057220459,0.06024635210633278,0.6705625057220459,0.4613025486469269,0.35346719622612,0.05910642817616463,45.0,8.96843147277832,1.0,2.9933905601501465,0.029212772846221924,0.13430465757846832,2.002002477645874
C:\Users\jethv\.cache\kagglehub\datasets\thedecoders\testasasdw\versions\3\Soil_Dataset\alluvial\28.jpg,loam,,,,0.014362155459821224,45.230560302734375,0.4629148244857788,8.86032485961914,0.6746253371238708,0.22987204790115356,0.2426406592130661,0.23353496193885803,0.18048475682735443,0.5729385614395142,0.2553677558898926,0.5687634348869324,0.5257043838500977,0.4818743169307709,0.2756415605545044,469.0,93.47097778320312,1.0,9.622749328613281,0.03414042294025421,0.12227965891361237,1.5179239511489868
C:\Users\jethv\.cache\kagglehub\datasets\thedecoders\testasasdw\versions\3\Soil_Dataset\alluvial\28a.jpg,loam,,,,0.002222506795078516,50.072113037109375,0.28061044216156006,9.36634349822998,0.9210777878761292,0.081950843334198,0.011808193288743496,0.39083442091941833,0.11578398942947388,0.4262726306915283,0.11482643336057663,0.4262726306915283,0.34798747301101685,0.2704700827598572,0.11176423728466034,89.0,17.737564086914062,1.0,4.20786190032959,0.036523811519145966,0.141875758767128,1.3906605243682861
C:\Users\jethv\.cache\kagglehub\datasets\thedecoders\testasasdw\versions\3\Soil_Dataset\alluvial\28b.jpg,loam,,,,0.003387488191947341,37.32087707519531,0.3004816174507141,8.864519119262695,0.9235690236091614,0.08394841104745865,0.009537486359477043,0.3230764865875244,0.08239208906888962,0.44017788767814636,0.09159529954195023,0.44017788767814636,0.37311309576034546,0.3040625751018524,0.0899658352136612,15.0,2.9894769191741943,1.0,1.7287518978118896,0.0446920171380043,0.19232513010501862,2.8978819847106934
C:\Users\jethv\.cache\kagglehub\datasets\thedecoders\testasasdw\versions\3\Soil_Dataset\alluvial\29.jpg,loam,,,,0.002464899094775319,30.318084716796875,0.31173697113990784,9.071162223815918,0.9295280575752258,0.06938891857862473,0.006562345195561647,0.598046600818634,0.09259757399559021,0.6652728319168091,0.11439310014247894,0.6652728319168091,0.43690919876098633,0.2741806209087372,0.10481087863445282,71.0,14.150191307067871,1.0,3.759011745452881,0.08042367547750473,0.27456244826316833,3.537801504135132
C:\Users\jethv\.cache\kagglehub\datasets\thedecoders\testasasdw\versions\3\Soil_Dataset\alluvial\30.jpg,loam,,,,0.005059007089585066,12.26198959350586,0.41512271761894226,8.175887107849121,0.8868981003761292,0.107828289270401,0.012967068701982498,0.21659232676029205,0.044620223343372345,0.6418792605400085,0.09289807826280594,0.6418747901916504,0.5927179455757141,0.5051074624061584,0.08872824907302856,66.0,13.153698921203613,1.0,3.6244168281555176,0.07575566321611404,0.23008115589618683,2.2505180835723877
C:\Users\jethv\.cache\kagglehub\datasets\thedecoders\testasasdw\versions\3\Soil_Dataset\alluvial\30a.jpg,loam,,,,0.004402338061481714,16.490449905395508,0.3868350088596344,8.524707794189453,0.8824338316917419,0.11745750904083252,0.03600852191448212,0.2441668063402176,0.06657223403453827,0.6506389379501343,0.11632365733385086,0.6463421583175659,0.6001558899879456,0.4974461793899536,0.1095939576625824,12.0,2.3915815353393555,1.0,1.5462888479232788,0.06800875812768936,0.22404241561889648,2.3914992809295654
C:\Users\jethv\.cache\kagglehub\datasets\thedecoders\testasasdw\versions\3\Soil_Dataset\alluvial\31.jpg,loam,,,,0.002470503095537424,47.974456787109375,0.294236421585083,9.35153579711914,0.9289700388908386,0.10013020783662796,0.00617482652887702,0.5318652391433716,0.09918622672557831,0.7013864517211914,0.11775355786085129,0.7013864517211914,0.5565333366394043,0.33798831701278687,0.11502516269683838,42.0,8.370535850524902,1.0,2.891976833343506,0.015140886418521404,0.08159765601158142,1.180590033531189
C:\Users\jethv\.cache\kagglehub\datasets\thedecoders\testasasdw\versions\3\Soil_Dataset\alluvial\32.jpg,loam,,,,0.001542828162200749,59.643863677978516,0.2994038164615631,9.933862686157227,0.9096580147743225,0.14525865018367767,0.10741795599460602,0.46236294507980347,0.17585650086402893,0.4484506845474243,0.1693366914987564,0.4363705515861511,0.3857543468475342,0.24526545405387878,0.15197502076625824,303.0,60.38743591308594,1.0,7.747437000274658,0.3943004608154297,0.7741406559944153,5.814413070678711
C:\Users\jethv\.cache\kagglehub\datasets\thedecoders\testasasdw\versions\3\Soil_Dataset\alluvial\35.jpg,loam,,,,0.0013182773254811764,95.27772521972656,0.24467822909355164,10.205464363098145,0.9616350531578064,0.09521523118019104,0.0408443920314312,0.45526018738746643,0.1205233708024025,0.5687965154647827,0.17729085683822632,0.5687900185585022,0.46301889419555664,0.32378366589546204,0.1632480025291443,1216.0,242.34693908691406,1.0,15.377703666687012,0.09916619956493378,0.27733975648880005,2.7413463592529297
C:\Users\jethv\.cache\kagglehub\datasets\thedecoders\testasasdw\versions\3\Soil_Dataset\alluvial\37.jpg,loam,,,,0.0007823206251487136,101.01673126220703,0.2336028814315796,10.695883750915527,0.968351423740387,0.07961631566286087,0.1029425710439682,0.5309633016586304,0.16985002160072327,0.4666266441345215,0.24117140471935272,0.46655717492103577,0.33857133984565735,0.2458820343017578,0.20825143158435822,2610.0,520.1690063476562,1.0,22.206111907958984,0.07902280986309052,0.2589453160762787,2.273183584213257
C:\Users\jethv\.cache\kagglehub\datasets\thedecoders\testasasdw\versions\3\Soil_Dataset\alluvial\38.jpg,loam,,,,0.004067397676408291,32.11860656738281,0.3158448338508606,8.570955276489258,0.8872369527816772,0.08696985244750977,0.00513815600425005,0.5600150227546692,0.06144886091351509,0.8207067251205444,0.07933788746595383,0.8207067251205444,0.6030411720275879,0.3652903437614441,0.08203018456697464,0.0,0.0,0.0,0.0,0.01815246418118477,0.08397651463747025,0.9115057587623596
C:\Users\jethv\.cache\kagglehub\datasets\thedecoders\testasasdw\versions\3\Soil_Dataset\alluvial\39.jpg,loam,,,,0.0032299989834427834,38.69715881347656,0.3339451849460602,9.055872917175293,0.8996133804321289,0.13182276487350464,0.01621445082128048,0.44164496660232544,0.1021612286567688,0.6373286247253418,0.12109126895666122,0.6365749835968018,0.5810722708702087,0.36400848627090454,0.11534690111875534,152.0,30.293367385864258,1.0,5.495598316192627,0.06627873331308365,0.2282954603433609,2.550990581512451
C:\Users\jethv\.cache\kagglehub\datasets\thedecoders\testasasdw\versions\3\Soil_Dataset\alluvial\40.jpg,loam,,,,0.005467142444103956,23.237646102905273,0.35233739018440247,8.271941184997559,0.8917410969734192,0.06508731842041016,0.003909383434802294,0.5577719211578369,0.07215608656406403,0.6958568096160889,0.08660956472158432,0.6958568096160889,0.46285897493362427,0.3131920099258423,0.08220231533050537,77.0,15.34598159790039,1.0,3.914388656616211,0.03968388959765434,0.15179133415222168,1.67540442943573
C:\Users\jethv\.cache\kagglehub\datasets\thedecoders\testasasdw\versions\3\Soil_Dataset\alluvial\41.jpg,loam,,,,0.002470503095537424,47.974456787109375,0.294236421585083,9.35153579711914,0.9289700388908386,0.10013020783662796,0.00617482652887702,0.5318652391433716,0.09918622672557831,0.7013864517211914,0.11775355786085129,0.7013864517211914,0.5565333366394043,0.33798831701278687,0.11502516269683838,42.0,8.370535850524902,1.0,2.891976833343506,0.015140886418521404,0.08159765601158142,1.180590033531189
C:\Users\jethv\.cache\kagglehub\datasets\thedecoders\testasasdw\versions\3\Soil_Dataset\alluvial\42.jpg,loam,,,,0.0022236937656998634,45.62371063232422,0.2729105055332184,9.309566497802734,0.9530652165412903,0.06309416145086288,0.018313104286789894,0.6281187534332275,0.10324256867170334,0.5818333625793457,0.12335163354873657,0.5818333625793457,0.36168113350868225,0.22639040648937225,0.1090984120965004,154.0,30.69196319580078,1.0,5.531524658203125,0.03126838430762291,0.14479084312915802,1.7125003337860107
C:\Users\jethv\.cache\kagglehub\datasets\thedecoders\testasasdw\versions\3\Soil_Dataset\alluvial\43.webp,loam,,,,0.01341600064188242,9.593067169189453,0.5290876030921936,7.179749488830566,0.6311583518981934,0.07683715224266052,0.008625769056379795,0.4606248140335083,0.04091158136725426,0.7234413623809814,0.07266446948051453,0.7234413623809814,0.5448509454727173,0.3907789885997772,0.06437977403402328,34.0,6.776147842407227,1.0,2.602221727371216,0.06080779433250427,0.20928631722927094,2.263115882873535
C:\Users\jethv\.cache\kagglehub\datasets\thedecoders\testasasdw\versions\3\Soil_Dataset\alluvial\44.jpg,loam,,,,0.002497302135452628,48.17350387573242,0.29766324162483215,9.348421096801758,0.9258410334587097,0.09951489418745041,0.006816278211772442,0.5308294892311096,0.09811914712190628,0.7018115520477295,0.11885049194097519,0.7018114924430847,0.5557090044021606,0.3385280668735504,0.11526224762201309,42.0,8.370535850524902,1.0,2.891976833343506,0.013009597547352314,0.07085499167442322,0.9329182505607605
C:\Users\jethv\.cache\kagglehub\datasets\thedecoders\testasasdw\versions\3\Soil_Dataset\alluvial\45.jpg,loam,,,,0.002096368931233883,50.73320007324219,0.26388564705848694,9.398119926452637,0.9529854655265808,0.06368769705295563,0.013017633929848671,0.6322730779647827,0.10607607662677765,0.5811357498168945,0.12670454382896423,0.5811357498168945,0.36176544427871704,0.22445105016231537,0.11169770359992981,195.0,38.86320114135742,1.0,6.221909999847412,0.02654350735247135,0.12612879276275635,1.5574350357055664
C:\Users\jethv\.cache\kagglehub\datasets\thedecoders\testasasdw\versions\3\Soil_Dataset\alluvial\45a.jpg,loam,,,,0.0026018051430583,43.119422912597656,0.29321521520614624,9.202839851379395,0.9311423897743225,0.0647350549697876,0.012288473546504974,0.5956248044967651,0.09705429524183273,0.6340529918670654,0.12236973643302917,0.6340529918670654,0.4097204804420471,0.266516774892807,0.11056918650865555,141.0,28.101083755493164,1.0,5.293591499328613,0.026028266176581383,0.10991562157869339,1.1440062522888184
C:\Users\jethv\.cache\kagglehub\datasets\thedecoders\testasasdw\versions\3\Soil_Dataset\alluvial\46.jpeg,loam,,,,0.0035226980689913034,29.643978118896484,0.35021257400512695,8.841253280639648,0.8752989768981934,0.07587791234254837,0.026089688763022423,0.44878652691841125,0.11808016151189804,0.7656969428062439,0.09912791103124619,0.7656943798065186,0.5694348216056824,0.4242412745952606,0.1016816645860672,761.0,151.6661376953125,1.0,12.22153377532959,0.09762071073055267,0.2942325472831726,3.085411310195923
C:\Users\jethv\.cache\kagglehub\datasets\thedecoders\testasasdw\versions\3\Soil_Dataset\alluvial\5.jpg,loam,,,,0.0009420679998584092,159.2740478515625,0.1905079185962677,10.456762313842773,0.9698461294174194,0.0960143655538559,0.015060403384268284,0.5732445120811462,0.12570704519748688,0.7124761343002319,0.15783286094665527,0.7124761343002319,0.548987627029419,0.32163187861442566,0.15871644020080566,38.0,7.5733418464660645,1.0,2.7509279251098633,0.0725998654961586,0.22302092611789703,2.2540173530578613
C:\Users\jethv\.cache\kagglehub\datasets\thedecoders\testasasdw\versions\3\Soil_Dataset\alluvial\7.jpg,loam,,,,0.004397999495267868,20.793060302734375,0.3684554100036621,8.325610160827637,0.8671078085899353,0.08845113217830658,0.005103986710309982,0.409487783908844,0.0520365945994854,0.6080411672592163,0.08181740343570709,0.6080411672592163,0.4933145046234131,0.3628979027271271,0.08111973106861115,18.0,3.587372303009033,1.0,1.8936961889266968,0.034412287175655365,0.1462661772966385,2.1365880966186523
C:\Users\jethv\.cache\kagglehub\datasets\thedecoders\testasasdw\versions\3\Soil_Dataset\alluvial\8.jpg,loam,,,,0.003648410551249981,10.759267807006836,0.5172915458679199,8.853902816772461,0.7319036722183228,0.07916950434446335,0.011318393051624298,0.4527200162410736,0.1803339272737503,0.6798186898231506,0.20377282798290253,0.6798176765441895,0.5361577868461609,0.40675100684165955,0.21996870636940002,764.0,152.26402282714844,1.0,12.245227813720703,0.09405264258384705,0.27776482701301575,2.5887062549591064
C:\Users\jethv\.cache\kagglehub\datasets\thedecoders\testasasdw\versions\3\Soil_Dataset\alluvial\80.jpg,loam,,,,0.024199537932872772,6.203639984130859,0.5139122605323792,6.277796745300293,0.6442522406578064,0.07651231437921524,0.005330147687345743,0.411017507314682,0.027064058929681778,0.7460812330245972,0.039931368082761765,0.7460799217224121,0.5806213021278381,0.44026893377304077,0.038931239396333694,0.0,0.0,0.0,0.0,0.009456740692257881,0.04517306759953499,0.5904200673103333
